"Step","Group: text10-vision0 - evaluation/blimp/island_effects","Group: text10-vision0 - evaluation/blimp/island_effects__MIN","Group: text10-vision0 - evaluation/blimp/island_effects__MAX","Group: text1-vision0 - evaluation/blimp/island_effects","Group: text1-vision0 - evaluation/blimp/island_effects__MIN","Group: text1-vision0 - evaluation/blimp/island_effects__MAX","Group: text1-vision100 - evaluation/blimp/island_effects","Group: text1-vision100 - evaluation/blimp/island_effects__MIN","Group: text1-vision100 - evaluation/blimp/island_effects__MAX","Group: text1-vision10 - evaluation/blimp/island_effects","Group: text1-vision10 - evaluation/blimp/island_effects__MIN","Group: text1-vision10 - evaluation/blimp/island_effects__MAX","Group: text1-vision1 - evaluation/blimp/island_effects","Group: text1-vision1 - evaluation/blimp/island_effects__MIN","Group: text1-vision1 - evaluation/blimp/island_effects__MAX","Group: text10-vision1 - evaluation/blimp/island_effects","Group: text10-vision1 - evaluation/blimp/island_effects__MIN","Group: text10-vision1 - evaluation/blimp/island_effects__MAX","Group: text10-vision10 - evaluation/blimp/island_effects","Group: text10-vision10 - evaluation/blimp/island_effects__MIN","Group: text10-vision10 - evaluation/blimp/island_effects__MAX","Group: text10-vision100 - evaluation/blimp/island_effects","Group: text10-vision100 - evaluation/blimp/island_effects__MIN","Group: text10-vision100 - evaluation/blimp/island_effects__MAX"
"1010","","","","","","","52.650001525878906","52.650001525878906","52.650001525878906","46.150001525878906","46.150001525878906","46.150001525878906","55.869998931884766","55.869998931884766","55.869998931884766","54.150001525878906","54.150001525878906","54.150001525878906","","","","","",""
"1011","","","","","","","","","","","","","","","","","","","55.040000915527344","55.040000915527344","55.040000915527344","55.15999984741211","55.15999984741211","55.15999984741211"
"1117","61.079999923706055","58.93000030517578","63.22999954223633","53.27000045776367","51.83000183105469","54.709999084472656","","","","","","","","","","","","","","","","","",""
"1118","55.41999816894531","55.41999816894531","55.41999816894531","","","","","","","","","","","","","","","","","","","","",""
"1147","","","","","","","55.34000015258789","55.34000015258789","55.34000015258789","51.68000030517578","51.68000030517578","51.68000030517578","59.83000183105469","59.83000183105469","59.83000183105469","52.58000183105469","52.58000183105469","52.58000183105469","","","","","",""
"1148","","","","","","","","","","","","","","","","","","","58.88999938964844","58.88999938964844","58.88999938964844","60.90999984741211","60.90999984741211","60.90999984741211"
"1314","51.775001525878906","51.4900016784668","52.060001373291016","50.260000228881836","48.02000045776367","52.5","","","","","","","","","","","","","","","","","",""
"1315","47.61000061035156","47.61000061035156","47.61000061035156","","","","","","","","","","","","","","","","","","","","",""
"1349","","","","","","","61.290000915527344","61.290000915527344","61.290000915527344","58.86000061035156","58.86000061035156","58.86000061035156","47.529998779296875","47.529998779296875","47.529998779296875","54.06999969482422","54.06999969482422","54.06999969482422","","","","","",""
"1350","","","","","","","","","","","","","","","","","","","63.45000076293945","63.45000076293945","63.45000076293945","59.83000183105469","59.83000183105469","59.83000183105469"
"1446","49.96500015258789","46.189998626708984","53.7400016784668","46.880001068115234","46.11000061035156","47.650001525878906","","","","","","","","","","","","","","","","","",""
"1447","49.93000030517578","49.93000030517578","49.93000030517578","","","","","","","","","","","","","","","","","","","","",""
"1486","","","","","","","47.56999969482422","47.56999969482422","47.56999969482422","49.36000061035156","49.36000061035156","49.36000061035156","43.38999938964844","43.38999938964844","43.38999938964844","42.900001525878906","42.900001525878906","42.900001525878906","","","","","",""
"1487","","","","","","","","","","","","","","","","","","","57.13999938964844","57.13999938964844","57.13999938964844","52.20000076293945","52.20000076293945","52.20000076293945"
"1643","48.69499969482422","46.63999938964844","50.75","40.470001220703125","38.45000076293945","42.4900016784668","","","","","","","","","","","","","","","","","",""
"1644","44.43000030517578","44.43000030517578","44.43000030517578","","","","","","","","","","","","","","","","","","","","",""
"1688","","","","","","","41.33000183105469","41.33000183105469","41.33000183105469","42.150001525878906","42.150001525878906","42.150001525878906","38.08000183105469","38.08000183105469","38.08000183105469","41.439998626708984","41.439998626708984","41.439998626708984","","","","","",""
"1689","","","","","","","","","","","","","","","","","","","52.540000915527344","52.540000915527344","52.540000915527344","41.88999938964844","41.88999938964844","41.88999938964844"
"1775","42.545000076293945","40.43000030517578","44.65999984741211","37.78000068664551","37.59000015258789","37.970001220703125","","","","","","","","","","","","","","","","","",""
"1776","38.939998626708984","38.939998626708984","38.939998626708984","","","","","","","","","","","","","","","","","","","","",""
"1825","","","","","","","40.619998931884766","40.619998931884766","40.619998931884766","36.060001373291016","36.060001373291016","36.060001373291016","39.79999923706055","39.79999923706055","39.79999923706055","42.63999938964844","42.63999938964844","42.63999938964844","","","","","",""
"1826","","","","","","","","","","","","","","","","","","","44.959999084472656","44.959999084472656","44.959999084472656","40.470001220703125","40.470001220703125","40.470001220703125"
"1972","40.470001220703125","39.720001220703125","41.220001220703125","36.959999084472656","36.099998474121094","37.81999969482422","","","","","","","","","","","","","","","","","",""
"1973","40.02000045776367","40.02000045776367","40.02000045776367","","","","","","","","","","","","","","","","","","","","",""
"2027","","","","","","","39.0099983215332","39.0099983215332","39.0099983215332","34.41999816894531","34.41999816894531","34.41999816894531","34.380001068115234","34.380001068115234","34.380001068115234","35.9900016784668","35.9900016784668","35.9900016784668","","","","","",""
"2028","","","","","","","","","","","","","","","","","","","35.869998931884766","35.869998931884766","35.869998931884766","36.58000183105469","36.58000183105469","36.58000183105469"
"2104","39.80000114440918","39.540000915527344","40.060001373291016","37.39000129699707","35.9900016784668","38.790000915527344","","","","","","","","","","","","","","","","","",""
"2105","39.20000076293945","39.20000076293945","39.20000076293945","","","","","","","","","","","","","","","","","","","","",""
"2164","","","","","","","36.54999923706055","36.54999923706055","36.54999923706055","36.209999084472656","36.209999084472656","36.209999084472656","36.31999969482422","36.31999969482422","36.31999969482422","38.380001068115234","38.380001068115234","38.380001068115234","","","","","",""
"2165","","","","","","","","","","","","","","","","","","","35.09000015258789","35.09000015258789","35.09000015258789","39.9900016784668","39.9900016784668","39.9900016784668"
"2301","39.38999938964844","39.279998779296875","39.5","36.19499969482422","34.529998779296875","37.86000061035156","","","","","","","","","","","","","","","","","",""
"2302","36.880001068115234","36.880001068115234","36.880001068115234","","","","","","","","","","","","","","","","","","","","",""
"2366","","","","","","","38.040000915527344","38.040000915527344","38.040000915527344","37.220001220703125","37.220001220703125","37.220001220703125","35.7599983215332","35.7599983215332","35.7599983215332","39.279998779296875","39.279998779296875","39.279998779296875","","","","","",""
"2367","","","","","","","","","","","","","","","","","","","36.060001373291016","36.060001373291016","36.060001373291016","37.779998779296875","37.779998779296875","37.779998779296875"
"2433","38.34000015258789","37.7400016784668","38.939998626708984","36.454999923706055","35.540000915527344","37.369998931884766","","","","","","","","","","","","","","","","","",""
"2434","31.1299991607666","31.1299991607666","31.1299991607666","","","","","","","","","","","","","","","","","","","","",""
"2503","","","","","","","40.58000183105469","40.58000183105469","40.58000183105469","35.5","35.5","35.5","36.13999938964844","36.13999938964844","36.13999938964844","37.59000015258789","37.59000015258789","37.59000015258789","","","","","",""
"2504","","","","","","","","","","","","","","","","","","","35.04999923706055","35.04999923706055","35.04999923706055","37.66999816894531","37.66999816894531","37.66999816894531"
"2630","38.529998779296875","37.66999816894531","39.38999938964844","35.35500144958496","33.150001525878906","37.560001373291016","","","","","","","","","","","","","","","","","",""
"2631","29.40999984741211","29.40999984741211","29.40999984741211","","","","","","","","","","","","","","","","","","","","",""
"2705","","","","","","","38.4900016784668","38.4900016784668","38.4900016784668","36.72999954223633","36.72999954223633","36.72999954223633","32.099998474121094","32.099998474121094","32.099998474121094","40.619998931884766","40.619998931884766","40.619998931884766","","","","","",""
"2706","","","","","","","","","","","","","","","","","","","34.27000045776367","34.27000045776367","34.27000045776367","34.189998626708984","34.189998626708984","34.189998626708984"
"2762","38.73499870300293","37.709999084472656","39.7599983215332","36.32500076293945","35.130001068115234","37.52000045776367","","","","","","","","","","","","","","","","","",""
"2763","30.34000015258789","30.34000015258789","30.34000015258789","","","","","","","","","","","","","","","","","","","","",""
"2842","","","","","","","38.599998474121094","38.599998474121094","38.599998474121094","37.2599983215332","37.2599983215332","37.2599983215332","37.66999816894531","37.66999816894531","37.66999816894531","38.97999954223633","38.97999954223633","38.97999954223633","","","","","",""
"2843","","","","","","","","","","","","","","","","","","","34.75","34.75","34.75","32.59000015258789","32.59000015258789","32.59000015258789"
"2959","37.88999938964844","37.439998626708984","38.34000015258789","35.279998779296875","33.29999923706055","37.2599983215332","","","","","","","","","","","","","","","","","",""
"2960","29.709999084472656","29.709999084472656","29.709999084472656","","","","","","","","","","","","","","","","","","","","",""
"3044","","","","","","","36.619998931884766","36.619998931884766","36.619998931884766","39.9900016784668","39.9900016784668","39.9900016784668","31.8799991607666","31.8799991607666","31.8799991607666","37.88999938964844","37.88999938964844","37.88999938964844","","","","","",""
"3045","","","","","","","","","","","","","","","","","","","32.470001220703125","32.470001220703125","32.470001220703125","32.470001220703125","32.470001220703125","32.470001220703125"
"3091","39.96499824523926","39.7599983215332","40.16999816894531","36.92499923706055","34.869998931884766","38.97999954223633","","","","","","","","","","","","","","","","","",""
"3092","30.079999923706055","30.079999923706055","30.079999923706055","","","","","","","","","","","","","","","","","","","","",""
"3181","","","","","","","38.939998626708984","38.939998626708984","38.939998626708984","35.79999923706055","35.79999923706055","35.79999923706055","34.0099983215332","34.0099983215332","34.0099983215332","41.2599983215332","41.2599983215332","41.2599983215332","","","","","",""
"3182","","","","","","","","","","","","","","","","","","","35.58000183105469","35.58000183105469","35.58000183105469","37.369998931884766","37.369998931884766","37.369998931884766"
"3288","38.375","37.029998779296875","39.720001220703125","39.19999885559082","38.599998474121094","39.79999923706055","","","","","","","","","","","","","","","","","",""
"3289","34.29999923706055","34.29999923706055","34.29999923706055","","","","","","","","","","","","","","","","","","","","",""
"3383","","","","","","","37.970001220703125","37.970001220703125","37.970001220703125","35.43000030517578","35.43000030517578","35.43000030517578","35.130001068115234","35.130001068115234","35.130001068115234","45.06999969482422","45.06999969482422","45.06999969482422","","","","","",""
"3384","","","","","","","","","","","","","","","","","","","35.310001373291016","35.310001373291016","35.310001373291016","37.66999816894531","37.66999816894531","37.66999816894531"
"3420","40.94000053405762","40.77000045776367","41.11000061035156","39.875","38.119998931884766","41.630001068115234","","","","","","","","","","","","","","","","","",""
"3421","35.349998474121094","35.349998474121094","35.349998474121094","","","","","","","","","","","","","","","","","","","","",""
"3520","","","","","","","37.88999938964844","37.88999938964844","37.88999938964844","40.31999969482422","40.31999969482422","40.31999969482422","36.36000061035156","36.36000061035156","36.36000061035156","44.02000045776367","44.02000045776367","44.02000045776367","","","","","",""
"3521","","","","","","","","","","","","","","","","","","","38.45000076293945","38.45000076293945","38.45000076293945","40.279998779296875","40.279998779296875","40.279998779296875"
"3617","41.93000030517578","41.18000030517578","42.68000030517578","39.06999969482422","39.04999923706055","39.09000015258789","","","","","","","","","","","","","","","","","",""
"3618","37.47999954223633","37.47999954223633","37.47999954223633","","","","","","","","","","","","","","","","","","","","",""
"3722","","","","","","","39.130001068115234","39.130001068115234","39.130001068115234","39.95000076293945","39.95000076293945","39.95000076293945","41.11000061035156","41.11000061035156","41.11000061035156","43.119998931884766","43.119998931884766","43.119998931884766","","","","","",""
"3723","","","","","","","","","","","","","","","","","","","39.0099983215332","39.0099983215332","39.0099983215332","43.720001220703125","43.720001220703125","43.720001220703125"
"3749","42.09499931335449","41.93000030517578","42.2599983215332","39.46500015258789","37.40999984741211","41.52000045776367","","","","","","","","","","","","","","","","","",""
"3750","39.9900016784668","39.9900016784668","39.9900016784668","","","","","","","","","","","","","","","","","","","","",""
"3859","","","","","","","40.5099983215332","40.5099983215332","40.5099983215332","37.779998779296875","37.779998779296875","37.779998779296875","36.880001068115234","36.880001068115234","36.880001068115234","45.029998779296875","45.029998779296875","45.029998779296875","","","","","",""
"3860","","","","","","","","","","","","","","","","","","","40.58000183105469","40.58000183105469","40.58000183105469","43.5","43.5","43.5"
"3946","41.670000076293945","41.220001220703125","42.119998931884766","40.97500038146973","39.540000915527344","42.40999984741211","","","","","","","","","","","","","","","","","",""
"3947","41.54999923706055","41.54999923706055","41.54999923706055","","","","","","","","","","","","","","","","","","","","",""
"4061","","","","","","","40.810001373291016","40.810001373291016","40.810001373291016","39.689998626708984","39.689998626708984","39.689998626708984","37.439998626708984","37.439998626708984","37.439998626708984","44.689998626708984","44.689998626708984","44.689998626708984","","","","","",""
"4062","","","","","","","","","","","","","","","","","","","38.75","38.75","38.75","40.54999923706055","40.54999923706055","40.54999923706055"
"4078","42.17499923706055","40.54999923706055","43.79999923706055","39.78000068664551","38.83000183105469","40.72999954223633","","","","","","","","","","","","","","","","","",""
"4079","42.560001373291016","42.560001373291016","42.560001373291016","","","","","","","","","","","","","","","","","","","","",""
"4198","","","","","","","41.70000076293945","41.70000076293945","41.70000076293945","39.15999984741211","39.15999984741211","39.15999984741211","38.22999954223633","38.22999954223633","38.22999954223633","46.939998626708984","46.939998626708984","46.939998626708984","","","","","",""
"4199","","","","","","","","","","","","","","","","","","","37.06999969482422","37.06999969482422","37.06999969482422","39.689998626708984","39.689998626708984","39.689998626708984"
"4275","42.63999938964844","41.369998931884766","43.90999984741211","42.135000228881836","41.369998931884766","42.900001525878906","","","","","","","","","","","","","","","","","",""
"4276","42.2599983215332","42.2599983215332","42.2599983215332","","","","","","","","","","","","","","","","","","","","",""
"4400","","","","","","","43.09000015258789","43.09000015258789","43.09000015258789","40.279998779296875","40.279998779296875","40.279998779296875","41.2599983215332","41.2599983215332","41.2599983215332","44.060001373291016","44.060001373291016","44.060001373291016","","","","","",""
"4401","","","","","","","","","","","","","","","","","","","35.79999923706055","35.79999923706055","35.79999923706055","40.5099983215332","40.5099983215332","40.5099983215332"
"4407","41.96500015258789","41.220001220703125","42.709999084472656","42.44999885559082","40.91999816894531","43.97999954223633","","","","","","","","","","","","","","","","","",""
"4408","40.58000183105469","40.58000183105469","40.58000183105469","","","","","","","","","","","","","","","","","","","","",""
"4537","","","","","","","44.619998931884766","44.619998931884766","44.619998931884766","39.84000015258789","39.84000015258789","39.84000015258789","","","","48.09000015258789","48.09000015258789","48.09000015258789","","","","","",""
"4538","","","","","","","","","","","","","","","","","","","34.34000015258789","34.34000015258789","34.34000015258789","37.2599983215332","37.2599983215332","37.2599983215332"
"4604","44.40999984741211","42.86000061035156","45.959999084472656","41.739999771118164","40.43000030517578","43.04999923706055","","","","","","","","","","","","","","","","","",""
"4605","44.279998779296875","44.279998779296875","44.279998779296875","","","","","","","","","","","","","","","","","","","","",""
"4668","","","","","","","","","","","","","38.22999954223633","38.22999954223633","38.22999954223633","","","","","","","","",""
"4736","45.53000068664551","43.68000030517578","47.380001068115234","44.564998626708984","44.5099983215332","44.619998931884766","","","","","","","","","","","","","","","","","",""
"4737","44.9900016784668","44.9900016784668","44.9900016784668","","","","","","","","","","","","","","","","","","","","",""
"4739","","","","","","","43.720001220703125","43.720001220703125","43.720001220703125","41.630001068115234","41.630001068115234","41.630001068115234","","","","46.86000061035156","46.86000061035156","46.86000061035156","","","","","",""
"4740","","","","","","","","","","","","","","","","","","","40.209999084472656","40.209999084472656","40.209999084472656","41.029998779296875","41.029998779296875","41.029998779296875"
"4870","","","","","","","","","","","","","40.130001068115234","40.130001068115234","40.130001068115234","","","","","","","","",""
"4876","","","","","","","42.380001068115234","42.380001068115234","42.380001068115234","42.08000183105469","42.08000183105469","42.08000183105469","","","","45.88999938964844","45.88999938964844","45.88999938964844","","","","","",""
"4877","","","","","","","","","","","","","","","","","","","40.91999816894531","40.91999816894531","40.91999816894531","42.939998626708984","42.939998626708984","42.939998626708984"
"4933","45.51499938964844","44.31999969482422","46.709999084472656","43.1200008392334","42.970001220703125","43.27000045776367","","","","","","","","","","","","","","","","","",""
"4934","43.650001525878906","43.650001525878906","43.650001525878906","","","","","","","","","","","","","","","","","","","","",""
"5007","","","","","","","","","","","","","38.040000915527344","38.040000915527344","38.040000915527344","","","","","","","","",""
"5065","44.30499839782715","42.939998626708984","45.66999816894531","43.94500160217285","42.150001525878906","45.7400016784668","","","","","","","","","","","","","","","","","",""
"5066","40.77000045776367","40.77000045776367","40.77000045776367","","","","","","","","","","","","","","","","","","","","",""
"5078","","","","","","","42.900001525878906","42.900001525878906","42.900001525878906","38.040000915527344","38.040000915527344","38.040000915527344","","","","51.61000061035156","51.61000061035156","51.61000061035156","","","","","",""
"5079","","","","","","","","","","","","","","","","","","","39.2400016784668","39.2400016784668","39.2400016784668","40.31999969482422","40.31999969482422","40.31999969482422"
"5209","","","","","","","","","","","","","40.77000045776367","40.77000045776367","40.77000045776367","","","","","","","","",""
"5215","","","","","","","44.279998779296875","44.279998779296875","44.279998779296875","37.7400016784668","37.7400016784668","37.7400016784668","","","","51.939998626708984","51.939998626708984","51.939998626708984","","","","","",""
"5216","","","","","","","","","","","","","","","","","","","36.65999984741211","36.65999984741211","36.65999984741211","45.25","45.25","45.25"
"5262","43.7400016784668","40.9900016784668","46.4900016784668","42.6200008392334","42.34000015258789","42.900001525878906","","","","","","","","","","","","","","","","","",""
"5263","47.90999984741211","47.90999984741211","47.90999984741211","","","","","","","","","","","","","","","","","","","","",""
"5264","","","","42.900001525878906","42.900001525878906","42.900001525878906","","","","","","","","","","","","","","","","","",""
"5346","","","","","","","","","","","","","38.380001068115234","38.380001068115234","38.380001068115234","","","","","","","","",""
"5394","44.39500045776367","44.130001068115234","44.65999984741211","44.16999816894531","44.16999816894531","44.16999816894531","","","","","","","","","","","","","","","","","",""
"5395","44.540000915527344","44.540000915527344","44.540000915527344","","","","","","","","","","","","","","","","","","","","",""
"5417","","","","","","","41.630001068115234","41.630001068115234","41.630001068115234","39.869998931884766","39.869998931884766","39.869998931884766","","","","48.16999816894531","48.16999816894531","48.16999816894531","","","","","",""
"5418","","","","","","","","","","","","","","","","","","","35.349998474121094","35.349998474121094","35.349998474121094","46.75","46.75","46.75"
"5548","","","","","","","","","","","","","40.31999969482422","40.31999969482422","40.31999969482422","","","","","","","","",""
"5554","","","","","","","46.4900016784668","46.4900016784668","46.4900016784668","40.65999984741211","40.65999984741211","40.65999984741211","","","","46.75","46.75","46.75","","","","","",""
"5555","","","","","","","","","","","","","","","","","","","45.099998474121094","45.099998474121094","45.099998474121094","44.36000061035156","44.36000061035156","44.36000061035156"
"5591","45.420000076293945","42.560001373291016","48.279998779296875","","","","","","","","","","","","","","","","","","","","",""
"5592","47.56999969482422","47.56999969482422","47.56999969482422","","","","","","","","","","","","","","","","","","","","",""
"5685","","","","","","","","","","","","","39.90999984741211","39.90999984741211","39.90999984741211","","","","","","","","",""
"5723","43.239999771118164","40.70000076293945","45.779998779296875","","","","","","","","","","","","","","","","","","","","",""
"5724","44.130001068115234","44.130001068115234","44.130001068115234","","","","","","","","","","","","","","","","","","","","",""
"5756","","","","","","","46.790000915527344","46.790000915527344","46.790000915527344","44.9900016784668","44.9900016784668","44.9900016784668","","","","47.939998626708984","47.939998626708984","47.939998626708984","","","","","",""
"5757","","","","","","","","","","","","","","","","","","","37.2599983215332","37.2599983215332","37.2599983215332","43.41999816894531","43.41999816894531","43.41999816894531"
"5887","","","","","","","","","","","","","38.68000030517578","38.68000030517578","38.68000030517578","","","","","","","","",""
"5893","","","","","","","45.779998779296875","45.779998779296875","45.779998779296875","42.29999923706055","42.29999923706055","42.29999923706055","","","","49.47999954223633","49.47999954223633","49.47999954223633","","","","","",""
"5894","","","","","","","","","","","","","","","","","","","41.06999969482422","41.06999969482422","41.06999969482422","45.849998474121094","45.849998474121094","45.849998474121094"
"5920","45.51499938964844","45.13999938964844","45.88999938964844","","","","","","","","","","","","","","","","","","","","",""
"5921","46.81999969482422","46.81999969482422","46.81999969482422","","","","","","","","","","","","","","","","","","","","",""
"6024","","","","","","","","","","","","","39.650001525878906","39.650001525878906","39.650001525878906","","","","","","","","",""
"6052","44.05499839782715","43.41999816894531","44.689998626708984","","","","","","","","","","","","","","","","","","","","",""
"6053","47.04999923706055","47.04999923706055","47.04999923706055","","","","","","","","","","","","","","","","","","","","",""
"6095","","","","","","","45.779998779296875","45.779998779296875","45.779998779296875","36.470001220703125","36.470001220703125","36.470001220703125","","","","48.84000015258789","48.84000015258789","48.84000015258789","","","","","",""
"6096","","","","","","","","","","","","","","","","","","","42.599998474121094","42.599998474121094","42.599998474121094","42.86000061035156","42.86000061035156","42.86000061035156"
"6226","","","","","","","","","","","","","41.59000015258789","41.59000015258789","41.59000015258789","","","","","","","","",""
"6232","","","","","","","46.34000015258789","46.34000015258789","46.34000015258789","42.970001220703125","42.970001220703125","42.970001220703125","","","","","","","","","","","",""
"6233","","","","","","","","","","","","","","","","43.650001525878906","43.650001525878906","43.650001525878906","39.310001373291016","39.310001373291016","39.310001373291016","43.95000076293945","43.95000076293945","43.95000076293945"
"6249","44.31999969482422","42.599998474121094","46.040000915527344","","","","","","","","","","","","","","","","","","","","",""
"6250","50.189998626708984","50.189998626708984","50.189998626708984","","","","","","","","","","","","","","","","","","","","",""
"6363","","","","","","","","","","","","","40.130001068115234","40.130001068115234","40.130001068115234","","","","","","","","",""
"6381","46.29999923706055","46","46.599998474121094","","","","","","","","","","","","","","","","","","","","",""
"6382","46.11000061035156","46.11000061035156","46.11000061035156","","","","","","","","","","","","","","","","","","","","",""
"6434","","","","","","","48.880001068115234","48.880001068115234","48.880001068115234","44.38999938964844","44.38999938964844","44.38999938964844","","","","","","","","","","","",""
"6435","","","","","","","","","","","","","","","","47.04999923706055","47.04999923706055","47.04999923706055","39.15999984741211","39.15999984741211","39.15999984741211","44.84000015258789","44.84000015258789","44.84000015258789"
"6565","","","","","","","","","","","","","44.130001068115234","44.130001068115234","44.130001068115234","","","","","","","","",""
"6571","","","","","","","46.81999969482422","46.81999969482422","46.81999969482422","46.66999816894531","46.66999816894531","46.66999816894531","","","","","","","","","","","",""
"6572","","","","","","","","","","","","","","","","46.08000183105469","46.08000183105469","46.08000183105469","44.77000045776367","44.77000045776367","44.77000045776367","44.099998474121094","44.099998474121094","44.099998474121094"
"6578","46.26499938964844","44.16999816894531","48.36000061035156","","","","","","","","","","","","","","","","","","","","",""
"6579","47.04999923706055","47.04999923706055","47.04999923706055","","","","","","","","","","","","","","","","","","","","",""
"6702","","","","","","","","","","","","","41.40999984741211","41.40999984741211","41.40999984741211","","","","","","","","",""
"6710","46.69000053405762","45.810001373291016","47.56999969482422","","","","","","","","","","","","","","","","","","","","",""
"6711","47.27000045776367","47.27000045776367","47.27000045776367","","","","","","","","","","","","","","","","","","","","",""
"6773","","","","","","","45.7400016784668","45.7400016784668","45.7400016784668","38.22999954223633","38.22999954223633","38.22999954223633","","","","","","","","","","","",""
"6774","","","","","","","","","","","","","","","","45.13999938964844","45.13999938964844","45.13999938964844","37.52000045776367","37.52000045776367","37.52000045776367","39.869998931884766","39.869998931884766","39.869998931884766"
"6904","","","","","","","","","","","","","39.84000015258789","39.84000015258789","39.84000015258789","","","","","","","","",""
"6907","48.69499969482422","48.5099983215332","48.880001068115234","","","","","","","","","","","","","","","","","","","","",""
"6908","49.029998779296875","49.029998779296875","49.029998779296875","","","","","","","","","","","","","","","","","","","","",""
"6910","","","","","","","53.060001373291016","53.060001373291016","53.060001373291016","40.099998474121094","40.099998474121094","40.099998474121094","","","","","","","","","","","",""
"6911","","","","","","","","","","","","","","","","48.84000015258789","48.84000015258789","48.84000015258789","38.41999816894531","38.41999816894531","38.41999816894531","42.189998626708984","42.189998626708984","42.189998626708984"
